sesini özledim arayabilmek isterdim ,uzgun
biriyle konuşurken uyuyakalmayı özledim uyandığımda mesaj geldiğini görmeyi ,uzgun
özledim harbiden aklıma düşüverir aniden ,uzgun
acılarım soğukta tutsa keşke ,uzgun
samsuna dönünce efkarlı sözler atmaya başlıyacağım keşke gerçeğin farkında olmasam ,uzgun
keşke akrabaları kendimiz seçebilsek muhteşem sülale kadrosu kafamda ,uzgun
keşke kırıldığımız tarafa anlık bildirim gitseydi anlaşılmamak kahrediyor insanı ,uzgun
keşke tanıdığımız kalsa ,uzgun
yıprandım belkide herkesten belkide ,uzgun
yıprandım tükendim yaşadığım an deli pişmanım ,uzgun
yara bandı gibiyim başlarda sapasağlamken zamanla aşınıp yıprandım ,uzgun
kendime yeni lazım yeterince yıprandım ,uzgun
yıprandım sömürebilirsiniz ,uzgun
bunca hayatımdaydın bıkmadım yıprandım yoruldum değer ,uzgun
yılda yıprandım gözaltı torbalarıma stres sivilcelerime bakmama yok net yıprandım ,uzgun
gece acıkıp sorma kurma olayı bıktım ,uzgun
yetkililerden acil kezbansız hava sahası talep ediyorum bıktım help me please ,uzgun
sosyal medyada saçma sapan aşk acısı yazılarını okumaktan bıktım ,uzgun
saatte acıkmaktan bıktım vallahi yeter spora başlıcam aman panda oldum ,uzgun
yemin ederim yıldım bıktım salın ,uzgun
merak etme gece gecemiz tükendim haliyle vazgeçtim ,uzgun
tükendik bilmiyorum tükendim yok ilerisi ,uzgun
söylediğim hiçbirşey pişman değilim insan koyduğum pişmanım ,uzgun
gözümde büyüttüğüm pişmanım aklı gözünde büyütmesin ,uzgun
yerlereniz kalkmasın özledim demeye çekinir hale geldik ,uzgun
gratise girdim baba pişmanım ,uzgun
hissediyor bilmiyorum özledim ,uzgun
geceleri uyayabilmeyi gündüzleri doğru düzgü uyanabilmeyi özledim ,uzgun
yoruldum uzaklaşmak istiyorum ,uzgun
vazgeçiyorum çabalıyorum galiba yoruldum ,uzgun
olacağı varsa biteceği varsa bitsin yoruldum ,uzgun
kalbim dayanmıyor yoruldum ,uzgun
öksürmekten yoruldum öksürük bıkmadı ,uzgun
ahı varsa bende gelsin özrümü dileyeyim kapansın konu olmuyor yoruldum vallahi bak ,uzgun
hayatımın arka fonunda sürekli ‘ben yoruldum hayat’ çalıyor ,uzgun
okyanuslar boğuyor yüzemiyorum sularda yoruldum ,uzgun
off herkesten akıllı olmaktan bıktım ,uzgun
twitterımın sürekli kitlenip açılmasından bıktım ,uzgun
bıktım sınav sonunda doğrularımı saymaktan yanlışlarımı saymak istiyorum ,uzgun
sürekli acıkıyorum yemek yemekten bıktım ,uzgun
sinir hastası köpek olmaktan gerçekten bıktım ,uzgun
beynen ruhen fiziken benliğimle yorgunum ,uzgun
hayaie kucak açamayacak yorgunum ,uzgun
canım sıkkın yorgunum hava bok kimseyi sevmiyorum ,uzgun
üzülemeyecek yorgunum diyorum paramparça ,uzgun
bırakın halime bitkinim yorgunum ,uzgun
lu halleyi bitirecek üzgünüm ,uzgun
üzgünüm benimle alakası kalmadı ,uzgun
değişik insan tanıma kotamın sonuna geldim üzgünüm canım ,uzgun
kendim dahil savunduğum üzgünüm ,uzgun
çirkinlerin katlanılabilecek tarafı yok üzgünüm ,uzgun
bugün mutsuzum hava rüzgarlı rüzgarlı havalarda mutsuz olurum ,uzgun
uykumu alamadım mutsuzum ,uzgun
kafam içine sığmadı mutsuzum ,uzgun
umutsuzum kafama pisleyen kuştan medet umuyorum ,uzgun
ihanet yolundan geçenleri yolun sonunda kırık kalp gözyaşı beklemektedir ,uzgun
anneni ağlarken görmek sevgilinin terketmesi dostlarından kazık yemek hayatımın özeti ,uzgun
üzgünüm üzdüm pişmanım sayende yaşarmadı gözüm düşman değilim ,uzgun
ölmüşüz ağlayanımız yok kokmuşuz tuzlayanımız yok ,uzgun
boşvermek anlatsam ağlarsın ,uzgun
severek ayrılanlar bilirler ayrılığı severek ayrılanlar yaşarlar pişmanlığı ,uzgun
zamandır grip olmuyorum kötü bişeydir berbat hissediyorum kolumu zor kaldırıyorum gözlerim doluyor ,uzgun
pişmanlık gelin anlatayım hasını ,uzgun
birşeyleri demekten yoruldum oluyorsa kafasındayım ,uzgun
yürek yorgun düştüğünde ter gözden akar ,uzgun
tiyatrodan geliyorum hoca rolleri dağıtçak sandım yanılmışım kırgınım ,uzgun
ah keşke emin olabilsem manyağın teki davranıp duruyorsun üzgünüm ,uzgun
basketbolu özledim ,uzgun
kepaze hayatı sürüklemekten yoruldum arkadaşlar ,uzgun
çaya sigaraya kırgınım ara ,uzgun
hayat yıpratıyorsun ,uzgun
abimde burda olysadı keşke özledim ,uzgun
pişmanlık duyduğunuz varsa yakın gitsin ,uzgun
üzüldüm üzülmedin ,uzgun
yakın geleceği merak etmekten yoruldum geçmez ,uzgun
geriye dönük tek pişmanlığım geriye dönmekti ,uzgun
özledim insanları ordaki hayatımızı diyorum keşke tıp okusaydık senemiz olurdu ,uzgun
eskisi kalmayışınıza kırgınım ,uzgun
laf anlatmaktan yoruldum kestim sesimi ,uzgun
aynı hüzün yol gözler gözüm ,uzgun
pişmanlığım derin boğuluyorum ,uzgun
bakkalda eczanede havalimanında yerde stres çarkı satılıyor stres çarkı görmekten strese girdim bitsin meret ağlayacam ,uzgun
banyo yapıp dots ost dinleyeceğim özledim ,uzgun
michaelın kaş piercingini özledim renkli saçlarını ,uzgun
kötü olamıyorum kırgınım üzgünüm ,uzgun
hepinize kırgınım kediler üzerine alınmasın ,uzgun
üzülüyorum kayıplarımı sayıp ,uzgun
konyaspor adına üzüldüm hakem rakip davranıyor ,uzgun
bıktım tükendim yeter acılardan ,uzgun
keşke sivas maçı bugün olsaydı şimdiden özledim galatasarayımı ,uzgun
renge dönsem yüzümü hüzün ,uzgun
vakit ağladığın kalbine hüzün gölge etmesin uğraştım ,uzgun
hüzün olmaz hüzün sigaramı söndürüşümde ,uzgun
değişmek zorunda bırakanlara kırgınım ,uzgun
lisenin bitmesinin verdiği hüzün ,uzgun
yorgunum üzerimden fil geçmiş hissediyorum ,uzgun
bugün yüzüm olmasa yakışıklı olacağımı söyledi kırgınım ,uzgun
şarkılarında hüzün aramızdan ayrılışında hüzünlü oldu allah makamını cennet eylesin ,uzgun
yapsam olmuyor gözüm terketmiyor hüzün ,uzgun
bugünün adı yalnızlık hüzün ,uzgun
gecenin göğsünde hüzün yatar ah uzundur kuşatılanın gecesi sarmalayamadığından ,uzgun
kelimelerle anlatılamayan şeylere kırgınım ,uzgun
insanın yokluğunuzda mutlu olacağını bilmek mutsuz edici durum yok ,uzgun
hava mutsuz olmaya zorluyor ,uzgun
mutsuzluktan saçlarımı kestirmekten bıktım mutsuz etmekten bıkmadılar ,uzgun
ağzımın tadı bozuk aralar ağlayasım ,uzgun
kaderimiz mutsuz olmaktı ,uzgun
orta okul günlerimi özledim keşke geri dönebilsek ,uzgun
şükür bugünde mutsuz yattık kötü geceler ,uzgun
mutsuz bok olduğum uyuyamadım sürekli yazmak istiyorum burası klozet yer ,uzgun
mutsuz yalnız fakirim uf ,uzgun
vedaları sevmiyorum soguk acı mutsuz ,uzgun
mutsuz doğdum ,uzgun
yalnızlık ayrılmak istiyorum ,uzgun
ağlıyorum sebepli sebepsiz ağlıyorum ,uzgun
vazgeçtim anlamlı mutsuz oluyorum rızamla ,uzgun
mutsuzum tırnaklarıma mutsuzum saç tellerime mutsuz ,uzgun
ağlamaya gidiyorum ,uzgun
insanların pişmanlığı olmamak uğraşırken pişmanlığım oldu garip ,uzgun
değilde kaybettiğim boşa harcadığım zamana üzüldüm ,uzgun
önceden çabalardım yoruldum ,uzgun
yorgunum boyle ayak bileklerimden asağısı sızlıyor sağ omzum çanta askısından cm çökmüş olabilir ,uzgun
hayatımın zor zamanları askerlikti bitkinlik yorgunluk anlatılamaz ,uzgun
üzüldüm yazık oldu ayfon alıcam ayırdığım parayla ,uzgun
sağanak yağmur yağınca arabam dışardaysa üzülüyorum ıslanıyor ,uzgun
bilinmedik hüzün içimde gariplik yalnızlık suçlu gece ,uzgun
zor gelecek alışacaksın üzülmeye ,uzgun
bilinmedik hüzün içimde gariplik anladım fazlayım şehirde yada eksik ,uzgun
keşke vazgeçmek zorunda bırakmasaydın ,uzgun
çal hadi yalnızlık şarkısı hüzün keder dert dolsun içimize ,uzgun
insanlara bi anlatmaktan yoruldum kimsenin peşinden koşmakta istemiyorum ,uzgun
bugün hain saldırıda hayatını kaybeden vatandaşlarımıza allahtan rahmet yakınlarına başsağlığı yaralılara acil şifalar diliyorum ,uzgun
önemli olanı unutmak önemsiz küçük şeyleri bunca detayla görmek bunlarla kaybediyoruz yoruluyoruz ,uzgun
istanbul şartları bitenden fazla etkilenip üzülmeye elden gelmemesine mutsuzluğu katlamaya birebir ,uzgun
tuncelideki kazada hayatını kaybedenlere üzüldüm yakınlarına sabır başsağlığı dilerim ,uzgun
baktırdığım falların başı çıkıyor sonu çıkmıyor falcı bacı falaaddine miktar kırgınım ,uzgun
hayat ölene hissedilen zevklerden çekilen acılar çıkarıldığı geriye kalandır ,uzgun
demin açtım ceylan ertem esmeri kara kara sevilmediğimi düşündüm üzücü ,uzgun
hisleri tek taraflı yaşadığım kırgınım ,uzgun
okulda kaybetmekten sıkıldım okul okul kara delik ,uzgun
bülent serttaşın mentionı üzdü gördüğümden kalbim kırık ,uzgun
,uzgun
tuncelide helikopter kazasında kaybettiğimiz şehitlerimize allahtan rahmet dilerim büyük acı işıklar yatsınlar başımız sağolsun ,uzgun
aynı düşünüp farklı dil konuşanlara üzülüyorum ,uzgun
keşke suskunluğum saygımdan saygıyı geçtim kırgınım ,uzgun
tükenmişlik sendromuna imde yakalandım ,uzgun
duygusal film izleyeyim dedim oturdum hayatıma ağlıyorum ,uzgun
bende hasta olmaya başladım sıkıntıdan ,uzgun
gün kötü güne uyanıyoruz ülkede ,uzgun
ağlıyorum hayal sahneleri bitirdi ,uzgun
oturdum sıkıntıdan nat geo ahmak bilimini izliyorum kötü tartışmayalım isterseniz ,uzgun
farmakoloji dersini veremedik ağlayacağım sayın seyirciler ,uzgun
anlamak istemeyen anlamak isteyenin vaktini çalmasa keşke ,uzgun
onca çektiğim sıkıntıdan kimsenin acısı açıkcası umrumda ,uzgun
moralim harbiden bozuk yav harbi baya kötüyüm ,uzgun
patetes cipsi dünyada koyamadığım tek yiyecek kötüyüm an ,uzgun
üzgünüm hepimizin başı sağolsun insanlığın ,uzgun
üzüntüden ağlamaktan kirpiklerim dökülüyor güzel uzatacağım ağlıyorum ,uzgun
uykuyla dinlenemeyecek yorgunum ,uzgun
dert ortağım ayıcığımı kaybettim hüzünlüyüm ,uzgun
keşke çocukluğum karşımda dursa kerecik sarılabilsem ,uzgun
kafam cam kırıklarıyla dolu doktor beynimin hareketinde düşüncelerim acıyor anlıyor ,uzgun
kendimi üzgün hissediyorum dünya’ya kırgınım ,uzgun
keşke tek yanlışlarımız yazım yanlışları kalsaydı ,uzgun
tuncelideki kazada hayatını kaybedenlere üzüldüm yakınlarına sabır başsağlığı dilerim ,uzgun
keşke hayal kırıklığı zayıflatsaydı güzel şimdiye yok olmuştum ,uzgun
hakkari çukurcada şehit düşen kozanlı piyade er yusuf demiryüreke allahtan rahmet kederli ailesine başsağlığı dilerim ,uzgun
hayal kurmazsan hayal kırıklığı olmaz üzülmezsin ,uzgun
istanbul şartları bitenden fazla etkilenip üzülmeye elden gelmemesine mutsuzluğu katlamaya birebir ,uzgun
fedakarlıklara vefasız oluşunuza kırgınım ,uzgun
kadir akaras beyin babası vefat etmiş allah sabırlar versin kadir beye başsağlığı diliyorum ,uzgun
kadere kırgınım ,uzgun
fotoğrafta dolmuş gözlerini hissettim kötü oldum ,uzgun
yarın dersaneye ağlayarak gitmemek erkenden yattım arka fonda uyku imkansız çalıyor an ,uzgun
ağlıyorum an kötü oldum üzdünüz adamı ,uzgun
önemli olanı unutmak önemsiz küçük şeyleri bunca detayla görmek bunlarla kaybediyoruz yoruluyoruz ,uzgun
bugün hain saldırıda hayatını kaybeden vatandaşlarımıza allahtan rahmet yakınlarına başsağlığı yaralılara acil şifalar diliyorum ,uzgun
keşke dersimiz beden eğitimi olsaydı ,uzgun
kanatlarını kırıp karşınızdakinin uçmasını bekliyorsunuz olmuyor keşke ,uzgun
duygusal dizi izleyince aniden gelen ağlama hissi ,uzgun
başım çatlıyor ağrıdan olabildiğince üzgünüm ,uzgun
keşke tek sosyal medya twitter kalsa bi anda insta çökse ,uzgun
beklemiyormuş yapıp içime dünya umudu sığdırmaktan yoruldum ,uzgun
hava soğuk yüzünden sarılamıyoruz yüzden kırgınım ,uzgun
ufak abartı yok diyeceğimde günleri insanları anları özlemekten soldum tükendim halim kalmadı ,uzgun
muhteşem bi detaysın detaylara takılacak halim kalmadı ,uzgun
insanların işi düşüklerinde aranan işlerini çözen insan olmaktan bıktım yoruldum ,uzgun
liralık para üstünü bozuk para veren garanti atmye kırgınım ,uzgun
gayret et inan yoruldum ,uzgun
hak yaşıyorsa yaptım mutsuzum ,uzgun
yemin ederim hayatımın umutsuz dönemlerindeyim şeylere heves etmeye halim kalmadı ,uzgun
moralim bozuk ilgiye ihtiyacım uzakta ,uzgun
yaşımda ekmek almaya gönderen hayata parça kırgınım ,uzgun
mutlu olmamı gerektirecek bi sebep mutsuzum ,uzgun
yerime yaşayabilir halim kalmadı ,uzgun
moralim bozuk zamanlarda destek olacak olmalı yanında bende şans ,uzgun
aslına bakarsan yoruldum kendimden ,uzgun
ders çalışsam mutsuzum çalışmayınca vicdan azabı çekiyorum mutsuzum ,uzgun
beklemiyormuş yapıp içime dünya umudu sığdırmaktan yoruldum ,uzgun
alttan derslerimi sabahın körüne koyan sisteme kırgınım ,uzgun
hayatta üzüldüm ağladım yıprandım yaptığım deneyim aldığım farklı rimel pişman olmadım ,uzgun
moralim bozuk gülesim geliyor ,uzgun
moralim bozuk sayfayı anlamadan okumuşum ,uzgun
moralim bozuk zorla gülemiyorum ,uzgun
arkadaşlar moralim bozuk sigara kullanmıyorum yerime yakabilir ,uzgun
moralim bozuk canım sıkkın param yok ,uzgun
moralim bozuk iyi derdim yok varmış kötü değilim iyi değilim ,uzgun
sınav haftası ilgiye ihtiyacım moralim bozuk ,uzgun
moralim bozuk bozuk bilmiyorum ,uzgun
kendimle anlaşamadığım gibide kimseyle anlaşamıyorum yoruldum ,uzgun
moralim bozuk kalbim kırık ,uzgun
moralim bozuk olduğunda herşeyi sorun haline getirip moralimi beter bozmak yeteneğim ,uzgun
moralim bozuk an internet kötü ağlıyorum ,uzgun
yazarken yüreğim parçalandı an mutsuzum ,uzgun
mutsuzum hastayım yorgunum parça merhamete hasretim güldürün bari ,uzgun
yalnızım mutsuzum sıkıldım çalışmak istemiyorum açım ,uzgun
gece gece duvarımla uğraşıyorum sıkıldım ,uzgun
aykut kocaman takımın başında haberiyle uyandım mutsuzum ,uzgun
mutsuzum ders çalışamıyorum odaklanamıyorum sınav haftam yaklaştı ders çalışamıyorum konudan eksiğim hayattan sıkıldım ,uzgun
mutsuzum kalbim fiziksel duygusal acıyor anlayamıyorum ,uzgun
mutsuzum ağlamak istiyorum ,uzgun
kendimi mutsuz hissediyorum gerçekten mutsuzum sorguluyorum ,uzgun
laf cidden şişmanım mutsuzum keşke ölsem ,uzgun
mutsuzum hemde sevmiyormuş geliyor ,uzgun
tırnağım kırıldı mutsuzum sebep ,uzgun
bugün saat uyumak istiyorum yorgun mutsuzum anlatamam ,uzgun
uzaylılar dünyadan sıkıldım gelin alın bi uzaylı istilasına ihtiyacım ,uzgun
hayat diskalifiye et gözünü seveyim tükendim ,uzgun
sıradan çinko karbon piller tükendim resmen ,uzgun
belirsizliklerden sıkıldım net olun ,uzgun
haftaya sınavlarım başlıyor tükendim ,uzgun
gündür soğuk şimdiden tükendim ,uzgun
kendimi güçlü hissetmiyorum tükendim ,uzgun
tükenmişlik sendromuna yeni boyutlar getirecek tükendim ,uzgun
kendimi lime lime kesip ölmeyi beklemek istiyorum içime içime üzülmekten kimseye anlatmamaktan tükendim ,uzgun
kalan gücümle geldim derken şaka yapmıyodum tükendim bileye gücüm kalmadı ,uzgun
sıkıldım azcık tarafa doğru sıkılıyım ,uzgun
olmayınca zorlamaktan tükendim çıksın zorlasın olmazları ,uzgun
yıkılan köprüleri inşa ediyorum tuğla koymuyor sunuz yoruldum…gerçekten yoruldum ,uzgun
gayret et inan yoruldum ,uzgun
insanlar espiri yapmasın gün boyunca yoruldum ,uzgun
dokunduğumda yanmaktan yoruldum ,uzgun
bazılarına kırgınım kırgın olduğumu söylemeyecek ,uzgun
çevremde kimseyle konuşmak istemiyorumicimde fırtınalar kopuyormutlu görünmekten yoruldum ,uzgun
sene kurtulcam şehirden demekten yoruldum sal kış yeter ,uzgun
gözlerimi açmışken bakar yapıp dünyayı seyretmene kırgınım ,uzgun
cidden sıkıldım resmen rezillik yeter bıktım ,uzgun
hayatımın yarısı yediğim kazıkları çıkarmakla geçti yıprandım ,uzgun
kendimden taşınmak istiyorum yıprandım yeni sıfır lazım ,uzgun
okumaktan bıktım bunaldım yıprandım ,uzgun
mahvoldum bittim sıkıldım bunaldım üzüldüm tükendim yıprandım kelimeleri ,uzgun
sıkıldım yoruldum insanların plana çıkma istekleri istekleri çıkarları yıprandım ,uzgun
sıkıldım sıkılmadınız gençler saat geçmiyor ,uzgun
kırgınım özrün telafi edemeyeceği yoruldum yıprandım üzen kıran herkesten vazgeçtim ,uzgun
geçmişte yıprandım yüzden geleceğimi umursamıyorum ,uzgun
haftalardır çantamda kitap gezdirip türlü okumaya fırsat bulamıyorum yıprandım ,uzgun
bildiğim tek fazlasıyla yıprandım fazlasıyla tükendim senelerce beklemek yordu yordu hayal ettiğim güzel günler gelsin artk ,uzgun
dgslilerin sorunu integral trigonometrişimdi okuyacaksın sorusuyoruldum anlatmaktan ,uzgun
of mesaj atmamış günaydın kırgınım ,uzgun
kayboldum yoruldum kaçmadım savaş yanlısı saçlarından ,uzgun
keşke sorunlarımı uyuyarak çözebilseydim uyumayıp çözmeye çalışıp üstüne çözemiyorum yaşayamıyorum hayatı ,uzgun
batak oynayan gelsin sıkıldım anam ,uzgun
yoruldum herşeyden yanlış durakta indiğimi ana caddeye çıkınca anladım ,uzgun
yorgunsun sorusuna cevap aramaktan sormasınlar gülümsemekten yoruldum ,uzgun
okula gün gitmedim fare kesmişler şarj aletimi yurtta unuttum mutsuzum ,uzgun
mutsuz olacak buldum kendime mutsuzum ,uzgun
içimde bok his mutsuzum ,uzgun
mutsuzum hastayım güldür doktor ,uzgun
mutsuzum heidinin pislik claranın evinde hapsolduğu bölümleri izleyip ağlıyorum ,uzgun
şaşırmayı unuttuğumdan mutsuzum yüzden acemi arıyorum sokakta ,uzgun
başım ağrıyor açlıktan bayılmak üzereyim mutsuzum ,uzgun
arkadaşlar tükendim edin ,uzgun
ay tükendim nokta vizeler tükenmedi tükenmez kalem tükendi ,uzgun
ay galiba tükendim emin değilim bence tükendim ,uzgun
yolda yürürken birden yere oturup tükendim yeter istiyorum ,uzgun
tükendiğimi anlatamıyorum tükendim ,uzgun
acı insanı güçlü yapıyor yıprandım güçlüyüm ,uzgun
uzaklardan feryat ediyorum çamurlandım kirlendim yıprandım manasız herşey herşey anlamsız ,uzgun
farkettim gündür tweetlerimde vize kelimesi göze çarpıyor yıprandım ,uzgun
arkadaşlarımızı verip tabak mantı alabilsek keşke ,uzgun
hayatımın yarısı yediğim kazıkları çıkarmakla geçti yıprandım ,uzgun
not görmekten sınava girmekten öğk geldi gün robot aynı şeyleri yapmaktan bıktım kuscam ,uzgun
bıktım bıktım insanların aptal koymasından bıktım ,uzgun
haftadır sürekli limonlu sıcak su içmekten bıktım yeter hastalık peşimi bırak ,uzgun
insanlardan insanlara laf anlatmaktan gerçekten sıkıldım ,uzgun
fiziğin yeniden yeniden yeniden allah belasını versin yeter bıktım ,uzgun
bebeler hasta olucam üşüyorum başım ağrıyor burnum ağrıyor halsizim mutsuzum benimle ilgilenin ,uzgun
ergenliklerinizden sıkıldım ,uzgun
sensiz mutsuzum ziyanım kayıbım ölü adamım ,uzgun
evime tablo almıştım çogzel çerçeveleri kırık geldi iade ettim beğenerek almıştım mutsuzum ,uzgun
gratise giden varsa hediye alsın mutsuzum ,uzgun
mutsuzum çiğköfte yemem lazım makarna yemem lazım alışveriş yapmam lazım ,uzgun
hastanede kullandığım beyaz kalemim kırıldı mutsuzum ,uzgun
yıldım yıprandım soldum anlatılabilir bilmiyorum anlayın ,uzgun
yıprandım para cezasına çevirelim lütfen ,uzgun
üzgünüm tekrar birine kendimi anlatabileceğimi sanmıyorum ,uzgun
kırıldım döküldüm yıprandım kimsenin haberi yok ,uzgun
vize haftasında yıprandım ,uzgun
üzgünüm gayet mantıklı konuşuyorum anlayamıyorsunuz ,uzgun
saat an once olabilir bunaldım ,uzgun
vizelerden bunaldım sabahı ülkeyi terkedeceğim ,uzgun
keşke insanlara kendime güvenseydim azından yarı yolda kalmazdım ,uzgun
düşündüm bunaldım yeter eve tıkılıp kaldım çalış çalış coşmak lazım ,uzgun
hissetmediğim özgür olmadığım mutsuz düşünemeyeceğim umutsuzum ,uzgun
yorgunum uykusuzum hastayım umutsuzum kötüsü mutsuzum tabikide okulla ilgisi ,uzgun
kardeşime asphalt oynasın bilgisayarı verdim pişmanım ,uzgun
umuda sarılarak yaşıyorum umutsuzum ,uzgun
bayanlar ligine bahis almış umutsuzum keyifsizim halsizim başakşehir ,uzgun
iyi çaba sarf etmekten sıkıldım ,uzgun
gece senedir benimle emektar arkadaşım canım kalemimi kaybettik üzgünüm ,uzgun
üzgünüm yitirdiğiniz canlarınız hemde ölmenize sevinen öküzler ,uzgun
odamda örümcek fazla üzgünüm yerim kaşınmaya başladı kocaman ,uzgun
okuldan erken çıktım yüzyılın olayları yaşanıyordur kesin an üzgünüm ,uzgun
kafamı toparlayamıyorum kere gözlerim daldığında düzelemiyorum iyice tükendim bittim yokum ,uzgun
biriniz yüzünden hepinize duvarlar ördüm üzgünüm ,uzgun
gratis nolur indirim yapma tükendim ,uzgun
bende tükendim ziyadesiyle insanlar bizzat tarafımdan ,uzgun
kendime sürekli saksıyı çalıştır glikoz harca tükendim ,uzgun
üniversite okumaya kalkan aklıma tüküreyim tükendim ,uzgun
yolda yürürken birden yere oturup tükendim yeter istiyorum ,uzgun
moralim bozuk hadi moral depolayın ,uzgun
moralim bozuk baya bozuk bozuk varya ,uzgun
an moralim bozuk kulaklığımı unutmuşum güne puanım ,uzgun
gratiste indirim mutsuzum ,uzgun
kokoreç yerken canım yanıyor mutsuzum ,uzgun
mutsuzum yatağıma yatıp şarkı dinleyerek uykuya dalmak istiyorum sonsuza yataktan çıkmamakta tek hayalim ,uzgun
yeni aldığım kıyafetlerimi yerde unuttum bilmiyorum mutsuzum efkarlıyım ,uzgun
hesaplamalarıma düzenli sporu bıraktığımdan mutsuzum ,uzgun
sensiz mutsuzum ziyanım kayıbım ölü adamım ,uzgun
yarın okula gitmek istemiyorum şimdiden anneme karnım ağrıyor ağlıyorum umarım sabahta inanır gitmem ,uzgun
şeytan diyor sat evi arabayı bitcoine para göm iken almadım pişmanım ,uzgun
hayrından umutsuzum getirme bari şerrini ,uzgun
üzgün mutsuz üstelik umutsuzum ,uzgun
mutsuzum umutsuzum çare yok yarına vizelerde geldiğim nokta ,uzgun
yorgunum mutsuzum umutsuzum üçgenin kahrolup gidicem ,uzgun
zorla gezmeye götürülüyorum ağlayacağım ,uzgun
sporda yıldız tilbe dinliyorum umutsuzum ,uzgun
fal kapatmıyorum umutsuzum ,uzgun
saatlik yoldan turşu getir bozuk çıksın moralim bozuldu ,uzgun
moralim bozuk telefon aldım moralim düzelmedi uçurumdan atın ,uzgun
moralim bozuk gün fazla online olamam hakkınızı helal edin ,uzgun
puscifer yeni keşfettiğim pişmanım ,uzgun
bugün hepimiz erken yatıcaz moralim bozuk ,uzgun
özledim uzak durmak zorundayım acıyı bilemezsin ,uzgun
huzursuzum mutsuzum iyiler gidiyor dünyayı kötüler sardı duvar üzerime geliyor ,uzgun
montreal’de hava dereceymiş moralim bozuk ,uzgun
moralim bozuk avrupa yakası izleyip moralimi düzeltmeye çalışıyorum an ,uzgun
keşke verdiğimiz değere değseniz ,uzgun
küfür üzgünüm yakışmadı ,uzgun
anam zorla akraba ziyaretine götürüyor üzgünüm ,uzgun
doğru kabul edemem üzgünüm ,uzgun
bence türkiye diyet yapılabilecek ülke üzgünüm ,uzgun
kendime zor katlanıyorum boş triplerinizi çekemem üzgünüm ,uzgun
bugün hayat yordu yemin ederim yıprandım fanusta yaşıyorum ,uzgun
gözlerinin yeşilini ormanın yeşilini özledim ,uzgun
şeyin bilincindeyim keşke olmasam ,uzgun
yoruldum yıprandım tükendim sefer harbi bittim ,uzgun
keşke umutlarımı kaybettiğim anda mucize an ,uzgun
üzgünüm üzdüm pişman değilim ,uzgun
hayal kırıklığı yaşamaktan yıprandım ,uzgun
umarım gözlüğüm gelmiştir özledim ,uzgun
büyü sanırım üstümde mutlu olacakken birileri bozuyor vallahi bıktım ,uzgun
anasayfam özledim tweetleri görüyorum özlesin ,uzgun
bıktım takipçiden unf atın azalsın artsın ,uzgun
üstüm başım dağınık bıktım dünyadan karanlık çıkarın burdan ,uzgun
üzüldüm yedirdiğin dutlara sayıyorum ,uzgun
özledim söyleyeceklerim kısa derin ,uzgun
köyde yaşadığım günleri inekleri otlatmayı özledim ,uzgun
yanıldığımı sanmıştım üzüldüm bugün gördüm kimseye güvenmemek gerekiğini anladım ,uzgun
uykuyu otobüste uyuyarak tükettiğim üzgünüm ,uzgun
aşırı yorgun mutsuzum galiba hayattan beklentim yok ,uzgun
dönüş vakti içimde dem hüzün ,uzgun
günden evet sevdiğim unutmak istediğim günden mutsuzum ,uzgun
aramızda kalsın demeseydin keşke üzgünüm sevdiceğim ,uzgun
bugün yorgun mutsuzum an ölmek istiyorum ,uzgun
maraşa gittiği mutsuzum ,uzgun
bugün fotoğraf çekilme arkadaşım ekildim taksimin göbeğinde mutsuzum ,uzgun
tükenmişlik sendromu yaşıyorum gerçekten tükendim ,uzgun
alesi formasyon sınavı sınavı galiba tükendim edin ,uzgun
üzgünüm mutsuz olduğumda sezen aksu dinlerim ,uzgun
güçlü olmamı bekliyor gerçekten tükendim ,uzgun
kitap okumayı özledim ,uzgun
vizeler bitti bende bittim tükendim yeminle ,uzgun
naifçe gayrimeşru kovalardık özledim yılları ,uzgun
hafız ağlatma üzgünüm ,uzgun
özledim diyorsun mektubunda kuru özledim yazdı yanık yüreğin ,uzgun
kaygılı insanlarla dertleşmeyi seviyorum anlaşıldığımı hissediyorum bıktım abartma boşver diyenlerden ,uzgun
yazılılar engelliyor bıktım bıktım stresinden kendisinden ,uzgun
anlayışlı taklidi yapmaktan bıktım toplu katliam yapıcam olucak ,uzgun
grip oldum bıktım ,uzgun
bıktım beleşçisiniz arkadaşlar ,uzgun
ingilizce dersler çalışmaktan bıktım an vizeler bitse portekizce almanca ispanyolca çalışmaya geri dönsem ,uzgun
instagramda yanlışlıkla kalp göndermekten bıktım kaldırın özelliği ,uzgun
of dertlendim durduk yere resmen boş vakitlerimde hobi kendime dert ediniyorum ,uzgun
ceren dalga geçti gece gece dertlendim ,uzgun
anlat karadeniz paylaşımlarından bıktım ,uzgun
gelmemi bekliyorlar bıktım inşaat sesinden ,uzgun
üzgünüm destek olamıyorum sonu malum misafirlik ,uzgun
gündür dershaneye gitmiyorum özledim galiba ,uzgun
bugün yıkığım biliyor bezginim çaresizim umutsuzum ,uzgun
emin olma duygusunu özledim elimi atsam şüphe ,uzgun
merhaba antalyadan gidiyorum hüzünlüyüm ,uzgun
